-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
-9,1,1,4,1,1,1,1,1,-9,
-9,-9,1,-9,1,-9,-9,1,-9,-9,
-9,-9,2,-9,2,1,4,1,-9,-9,
-9,3,7,12,5,7,2,-9,1,-9,
-9,1,2,11,14,1,9,1,1,-9,
-9,1,2,1,2,1,13,9,1,-9,
-9,1,2,-9,12,1,8,-9,-9,-9,
-9,-9,-9,-9,1,-9,1,-9,1,-9,
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
